DECODED FM12/13/15/16/94  UNITS: FF:kt;TT:°C;PP:hPa;AP:dPa;VV:km;RR:mm;SN:cm;SS:min;RAD:KJ/m˛/hr .. J/cm˛/day;HW:m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDEX;LOCATOR;TYPE;C;NAME;LAT;LON;ELEV;YYYY;MM;DD;HHmm;DIR;FF;FG;G1h;G10;FX;FX1;FFM;TL;TD;T5;TX;TN;TX6;TN6;TX1;TN1;TN5;TW;Tsfc;T-05;T-10;T-20;T-50;T-1m;RR6h;QFE;QFF;QNH;AP;A;www;960;961;962;963;MetarWX;W1;W2;WWZ;LTNG;VIS;COV;N;L;HLC;ClCmCh;LAYER1;LAYER2;LAYER3;LAYER4;CLG;PIC;VCLOUD1;VCLOUD2;VCLOUD3;VCLOUD4;VFOG;RR;TR;RR10m;RR1h;hh;RR24h;WRTR;SNO;NEW;SR;GS;SS24;Sh;S10;GL24;DF24;LW24;GL1h;DF1h;LW1h;GL10;DF10;LW10;HW;PW;DW1;HW1;P1;DW2;HW2;P2;I;B
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2100; /; 04; 06; 06; 06; 04; 04; 02; 12.6; 4.4; /; /; /; /; /; 13.3; 12.4; /; /; /; /; /; /; /; /; /; 732.2; 3166; /; 2; 2; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; 3; 0; 0; /; /; /; /; /; /; /; /; 0; 0; /; /; /; 0; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2110; /; 04; /; /; 06; /; /; /; 12.3; 4.2; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.2; 3166; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2120; /; 03; /; /; 04; /; /; /; 12.2; 4.4; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.2; 3166; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2130; /; 02; /; /; 04; /; /; /; 12.3; 4.3; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.2; 3166; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2140; /; 02; /; /; 03; /; /; /; 12.1; 4.1; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.2; 3166; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2150; /; 02; /; /; 03; /; /; /; 11.8; 3.9; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.1; 3164; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2200; /; 03; 06; 06; 04; 04; 04; 03; 11.8; 3.9; /; /; /; /; /; 12.7; 11.7; /; /; /; /; /; /; /; /; /; 732.1; 3164; /; 3; 2; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; 0; /; /; /; /; /; /; /; /; 0; 0; /; /; /; 0; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2210; /; 03; /; /; 05; /; /; /; 12.1; 4.2; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.1; 3164; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2220; /; 03; /; /; 05; /; /; /; 12.0; 4.0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.1; 3164; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2230; /; 04; /; /; 05; /; /; /; 11.9; 4.4; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.0; 3163; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2240; /; 03; /; /; 04; /; /; /; 11.9; 4.6; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.0; 3163; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2250; /; 04; /; /; 06; /; /; /; 11.8; 4.4; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.1; 3164; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2300; /; 04; 06; 06; 04; 04; 04; 03; 11.6; 4.4; /; /; /; /; /; 12.3; 11.5; /; /; /; /; /; /; /; /; /; 732.0; 3163; /; -1; 7; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; 0; /; /; /; /; /; /; /; /; 0; 0; /; /; /; 0; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2310; /; 03; /; /; 04; /; /; /; 12.0; 5.2; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.0; 3163; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2320; /; 03; /; /; 04; /; /; /; 11.6; 4.4; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 732.0; 3163; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2330; /; 02; /; /; 04; /; /; /; 11.6; 4.7; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.9; 3162; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2340; /; 03; /; /; 03; /; /; /; 11.7; 5.0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.9; 3162; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 10; 2350; /; 03; /; /; 04; /; /; /; 11.6; 4.5; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.8; 3161; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0000; /; 03; 06; 04; 04; 04; 03; 03; 11.6; 4.9; /; 17.0; 11.5; /; /; 12.2; 11.5; /; /; /; /; /; /; /; /; /; 731.8; 3161; /; -4; 7; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; 6; 0; 0; /; 0; /; /; /; /; /; /; 0; 0; 2638; /; /; 0; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0010; /; 04; /; /; 05; /; /; /; 11.7; 5.0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.8; 3161; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0020; /; 04; /; /; 05; /; /; /; 11.4; 5.0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.7; 3159; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0030; /; 03; /; /; 04; /; /; /; 11.5; 4.4; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.6; 3158; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0040; /; 04; /; /; 05; /; /; /; 11.1; 3.3; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.6; 3157; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0050; /; 03; /; /; 05; /; /; /; 10.9; 3.1; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.5; 3156; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0100; /; 02; 06; 05; 04; 04; 04; 03; 11.3; 3.5; /; /; /; /; /; 11.9; 10.9; /; /; /; /; /; /; /; /; /; 731.5; 3157; /; -6; 7; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; 0; /; /; /; /; /; /; /; /; 0; 0; /; /; /; 0; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0110; /; 04; /; /; 05; /; /; /; 11.6; 3.5; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.5; 3157; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0120; /; 03; /; /; 04; /; /; /; 11.6; 3.4; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.5; 3157; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0130; /; 04; /; /; 05; /; /; /; 11.4; 3.5; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.4; 3156; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0140; /; 05; /; /; 06; /; /; /; 11.4; 3.5; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.4; 3156; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0150; /; 04; /; /; 07; /; /; /; 11.3; 3.1; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3154; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0200; /; 04; 07; 07; 05; 05; 05; 04; 11.3; 2.9; /; /; /; /; /; 11.8; 11.3; /; /; /; /; /; /; /; /; /; 731.3; 3154; /; -7; 7; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; 0; /; /; /; /; /; /; /; /; 0; 0; /; /; /; 0; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0210; /; 02; /; /; 04; /; /; /; 11.5; 2.8; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0220; /; 02; /; /; 04; /; /; /; 11.3; 2.9; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3154; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0230; /; 02; /; /; 04; /; /; /; 11.3; 3.1; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.2; 3153; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0240; /; 02; /; /; 04; /; /; /; 11.3; 3.1; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.2; 3153; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0250; /; 04; /; /; 05; /; /; /; 11.4; 3.3; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.1; 3152; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0300; /; 05; 07; 06; 06; 05; 05; 03; 11.6; 2.9; /; /; /; /; /; 11.7; 11.2; /; /; /; /; /; /; /; /; /; 731.2; 3154; /; -6; 7; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; 3; 0; 0; /; /; /; /; /; /; /; /; 0; 0; /; /; /; 0; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0310; /; 05; /; /; 06; /; /; /; 11.7; 3.4; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.2; 3154; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0320; /; 05; /; /; 06; /; /; /; 11.5; 2.6; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.2; 3153; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0330; /; 04; /; /; 05; /; /; /; 11.6; 2.7; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0340; /; 03; /; /; 04; /; /; /; 11.8; 2.8; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0350; /; 03; /; /; 03; /; /; /; 11.6; 2.7; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0400; /; 02; 07; 06; 03; 05; 05; 04; 11.5; 2.6; /; /; /; /; /; 11.9; 11.5; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; -2; 7; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; 0; /; /; /; /; /; /; /; /; 0; 0; /; /; /; 0; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0410; /; 02; /; /; 03; /; /; /; 11.6; 4.1; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0420; /; 02; /; /; 03; /; /; /; 11.6; 4.4; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0430; /; 02; /; /; 03; /; /; /; 11.6; 3.3; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0440; /; 03; /; /; 05; /; /; /; 11.6; 3.2; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0450; /; 04; /; /; 06; /; /; /; 11.5; 2.9; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0500; /; 04; 06; 06; 05; 05; 04; 03; 11.6; 2.9; /; /; /; /; /; 11.8; 11.5; /; /; /; /; /; /; /; /; /; 731.4; 3156; /; 1; 2; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; 0; /; /; /; /; /; /; /; /; 0; 0; /; /; /; 2; /; /; 2; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0510; /; 04; /; /; 06; /; /; /; 11.5; 3.0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 5; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0520; /; 04; /; /; 05; /; /; /; 11.4; 3.2; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3154; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 7; /; /; /; /; /; /; /; /; /; /; /; /
 069710; /; SYNO; /; Konkordiahuette SAC; N46 30; E008 03; 2850; 2024; 08; 11; 0530; /; 03; /; /; 05; /; /; /; 11.5; 3.2; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 731.3; 3155; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; /; /; /; /; 0; /; /; /; /; /; /; 10; /; /; /; /; /; /; /; /; /; /; /; /
