Serial Number;205145
Device Identity;205145-10mH2O
Exported from File;C:\Users\mauro_adm\Documents\KELLER\LOGGER_5\data\205145-10mH2O_09_08_2024-07_30_00.DX5
Record Start Time;09/08/2024 07:30:00

;;;;CH1;CH4;CH11
;;;;Pressure1;Temperature TOB1;Conductivity Raw
;;;;mbar;°C;uS/cm
No;;Date;Time;P1;TOB1;ConRaw
5331;;09/08/2024;08:58:50;744,049;12,47;0,00000;
5332;;09/08/2024;08:58:51;743,973;12,47;0,00000;
5333;;09/08/2024;08:58:52;744,003;12,47;0,00000;
5334;;09/08/2024;08:58:53;743,927;12,47;0,00000;
5335;;09/08/2024;08:58:54;743,958;12,47;0,00000;
5336;;09/08/2024;08:58:55;744,034;12,47;0,00000;
5337;;09/08/2024;08:58:56;744,003;12,47;0,00000;
5338;;09/08/2024;08:58:57;744,049;12,47;0,00000;
5339;;09/08/2024;08:58:58;744,080;12,47;0,00000;
5340;;09/08/2024;08:58:59;743,851;12,45;0,00000;
5341;;09/08/2024;08:59:00;744,049;12,47;0,00000;
5342;;09/08/2024;08:59:01;744,003;12,45;0,00000;
5343;;09/08/2024;08:59:02;743,851;12,47;0,00000;
5344;;09/08/2024;08:59:03;744,110;12,45;0,00000;
5345;;09/08/2024;08:59:04;744,156;12,45;0,00000;
5346;;09/08/2024;08:59:05;743,820;12,47;0,00000;
5347;;09/08/2024;08:59:06;744,003;12,45;0,00000;
5348;;09/08/2024;08:59:07;744,003;12,43;0,00000;
5349;;09/08/2024;08:59:08;743,896;12,45;0,00000;
5350;;09/08/2024;08:59:09;744,156;12,45;0,00000;
5351;;09/08/2024;08:59:10;743,881;12,45;0,00000;
5352;;09/08/2024;08:59:11;743,958;12,43;0,00000;
5353;;09/08/2024;08:59:12;744,080;12,45;0,00000;
5354;;09/08/2024;08:59:13;743,988;12,45;0,00000;
5355;;09/08/2024;08:59:14;743,912;12,45;0,00000;
5356;;09/08/2024;08:59:15;744,232;12,43;0,00000;
5357;;09/08/2024;08:59:16;743,927;12,43;0,00000;
5358;;09/08/2024;08:59:17;743,851;12,45;0,00000;
5359;;09/08/2024;08:59:18;744,217;12,45;0,00000;
5360;;09/08/2024;08:59:19;743,835;12,45;0,00000;
5361;;09/08/2024;08:59:20;744,141;12,43;0,00000;
5362;;09/08/2024;08:59:21;743,729;12,43;0,00000;
5363;;09/08/2024;08:59:22;743,912;12,43;0,00000;
5364;;09/08/2024;08:59:23;744,003;12,43;0,00000;
5365;;09/08/2024;08:59:24;743,759;12,43;0,00000;
5366;;09/08/2024;08:59:25;744,186;12,43;0,00000;
5367;;09/08/2024;08:59:26;743,805;12,43;0,00000;
5368;;09/08/2024;08:59:27;744,156;12,41;0,00000;
5369;;09/08/2024;08:59:28;743,805;12,43;0,00000;
5370;;09/08/2024;08:59:29;744,003;12,43;0,00000;
5371;;09/08/2024;08:59:30;743,927;12,43;0,00000;
5372;;09/08/2024;08:59:31;743,805;12,43;0,00000;
5373;;09/08/2024;08:59:32;743,988;12,41;0,00000;
5374;;09/08/2024;08:59:33;743,835;12,41;0,00000;
5375;;09/08/2024;08:59:34;744,263;12,43;0,00000;
5376;;09/08/2024;08:59:35;743,835;12,43;0,00000;
5377;;09/08/2024;08:59:36;743,912;12,41;0,00000;
5378;;09/08/2024;08:59:37;743,881;12,41;0,00000;
5379;;09/08/2024;08:59:38;743,927;12,43;0,00000;
5380;;09/08/2024;08:59:39;743,927;12,41;0,00000;
5381;;09/08/2024;08:59:40;743,927;12,43;0,00000;
5382;;09/08/2024;08:59:41;743,927;12,41;0,00000;
5383;;09/08/2024;08:59:42;743,881;12,41;0,00000;
5384;;09/08/2024;08:59:43;743,851;12,41;0,00000;
5385;;09/08/2024;08:59:44;743,759;12,43;0,00000;
5386;;09/08/2024;08:59:45;743,927;12,41;0,00000;
5387;;09/08/2024;08:59:46;743,637;12,41;0,00000;
5388;;09/08/2024;08:59:47;743,851;12,41;0,00000;
5389;;09/08/2024;08:59:48;743,759;12,40;0,00000;
5390;;09/08/2024;08:59:49;743,851;12,41;0,00000;
5391;;09/08/2024;08:59:50;743,683;12,41;0,00000;
5392;;09/08/2024;08:59:51;743,835;12,41;0,00000;
5393;;09/08/2024;08:59:52;743,484;12,41;0,00000;
5394;;09/08/2024;08:59:53;744,156;12,41;0,00000;
5395;;09/08/2024;08:59:54;743,652;12,40;0,00000;
5396;;09/08/2024;08:59:55;744,156;12,41;0,00000;
5397;;09/08/2024;08:59:56;743,484;12,41;0,00000;
5398;;09/08/2024;08:59:57;744,415;12,40;0,00000;
5399;;09/08/2024;08:59:58;743,607;12,41;0,00000;
5400;;09/08/2024;08:59:59;744,034;12,41;0,00000;
5401;;09/08/2024;09:00:00;743,790;12,40;0,00000;
5402;;09/08/2024;09:00:01;743,683;12,40;0,00000;
5403;;09/08/2024;09:00:02;744,385;12,41;0,00000;
5404;;09/08/2024;09:00:03;743,729;12,40;0,00000;
5405;;09/08/2024;09:00:04;743,881;12,40;0,00000;
5406;;09/08/2024;09:00:05;743,759;12,40;0,00000;
5407;;09/08/2024;09:00:06;743,637;12,40;0,00000;
5408;;09/08/2024;09:00:07;743,759;12,40;0,00000;
5409;;09/08/2024;09:00:08;743,729;12,40;0,00000;
5410;;09/08/2024;09:00:09;743,790;12,40;0,00000;
5411;;09/08/2024;09:00:10;744,644;12,38;0,00000;
5412;;09/08/2024;09:00:11;743,576;12,40;0,00000;
5413;;09/08/2024;09:00:12;743,988;12,40;0,00000;
5414;;09/08/2024;09:00:13;743,729;12,40;0,00000;
5415;;09/08/2024;09:00:14;744,186;12,40;0,00000;
5416;;09/08/2024;09:00:15;743,683;12,40;0,00000;
5417;;09/08/2024;09:00:16;744,064;12,40;0,00000;
5418;;09/08/2024;09:00:17;743,637;12,40;0,00000;
5419;;09/08/2024;09:00:18;743,866;12,40;0,00000;
5420;;09/08/2024;09:00:19;743,866;12,40;0,00000;
5421;;09/08/2024;09:00:20;743,759;12,40;0,00000;
5422;;09/08/2024;09:00:21;743,866;12,40;0,00000;
5423;;09/08/2024;09:00:22;743,835;12,40;0,00000;
5424;;09/08/2024;09:00:23;743,835;12,38;0,00000;
5425;;09/08/2024;09:00:24;743,652;12,38;0,00000;
5426;;09/08/2024;09:00:25;743,866;12,38;0,00000;
5427;;09/08/2024;09:00:26;743,912;12,38;0,00000;
5428;;09/08/2024;09:00:27;743,759;12,38;0,00000;
5429;;09/08/2024;09:00:28;743,713;12,38;0,00000;
5430;;09/08/2024;09:00:29;744,171;12,38;0,00000;
5431;;09/08/2024;09:00:30;743,713;12,38;0,00000;
5432;;09/08/2024;09:00:31;743,683;12,38;0,00000;
5433;;09/08/2024;09:00:32;743,790;12,38;0,00000;
5434;;09/08/2024;09:00:33;743,805;12,38;0,00000;
5435;;09/08/2024;09:00:34;743,713;12,38;0,00000;
5436;;09/08/2024;09:00:35;744,019;12,38;0,00000;
5437;;09/08/2024;09:00:36;743,759;12,38;0,00000;
5438;;09/08/2024;09:00:37;743,958;12,38;0,00000;
5439;;09/08/2024;09:00:38;743,713;12,38;0,00000;
5440;;09/08/2024;09:00:39;743,713;12,38;0,00000;
5441;;09/08/2024;09:00:40;743,912;12,38;0,00000;
5442;;09/08/2024;09:00:41;743,912;12,38;0,00000;
5443;;09/08/2024;09:00:42;743,942;12,38;0,00000;
5444;;09/08/2024;09:00:43;744,064;12,38;0,00000;
5445;;09/08/2024;09:00:44;743,912;12,38;0,00000;
5446;;09/08/2024;09:00:45;743,942;12,36;0,00000;
5447;;09/08/2024;09:00:46;743,881;12,38;0,00000;
5448;;09/08/2024;09:00:47;743,942;12,36;0,00000;
5449;;09/08/2024;09:00:48;743,988;12,36;0,00000;
5450;;09/08/2024;09:00:49;744,019;12,36;0,00000;
5451;;09/08/2024;09:00:50;743,912;12,36;0,00000;
5452;;09/08/2024;09:00:51;743,988;12,36;0,00000;
5453;;09/08/2024;09:00:52;744,095;12,36;0,00000;
5454;;09/08/2024;09:00:53;744,141;12,36;0,00000;
5455;;09/08/2024;09:00:54;743,835;12,36;0,00000;
5456;;09/08/2024;09:00:55;744,171;12,36;0,00000;
5457;;09/08/2024;09:00:56;743,912;12,36;0,00000;
5458;;09/08/2024;09:00:57;744,019;12,36;0,00000;
5459;;09/08/2024;09:00:58;744,110;12,36;0,00000;
5460;;09/08/2024;09:00:59;743,912;12,34;0,00000;
5461;;09/08/2024;09:01:00;744,110;12,34;0,00000;
5462;;09/08/2024;09:01:01;744,171;12,36;0,00000;
5463;;09/08/2024;09:01:02;744,034;12,34;0,00000;
5464;;09/08/2024;09:01:03;744,171;12,34;0,00000;
5465;;09/08/2024;09:01:04;744,034;12,34;0,00000;
5466;;09/08/2024;09:01:05;743,988;12,34;0,00000;
5467;;09/08/2024;09:01:06;744,034;12,34;0,00000;
5468;;09/08/2024;09:01:07;744,247;12,34;0,00000;
5469;;09/08/2024;09:01:08;743,942;12,32;0,00000;
5470;;09/08/2024;09:01:09;744,019;12,34;0,00000;
5471;;09/08/2024;09:01:10;744,110;12,34;0,00000;
5472;;09/08/2024;09:01:11;743,912;12,34;0,00000;
5473;;09/08/2024;09:01:12;744,110;12,32;0,00000;
5474;;09/08/2024;09:01:13;745,056;12,32;0,00000;
5475;;09/08/2024;09:01:14;743,973;12,34;0,00000;
5476;;09/08/2024;09:01:15;743,896;12,34;0,00000;
5477;;09/08/2024;09:01:16;744,019;12,34;0,00000;
5478;;09/08/2024;09:01:17;744,171;12,32;0,00000;
5479;;09/08/2024;09:01:18;743,912;12,32;0,00000;
5480;;09/08/2024;09:01:19;744,263;12,34;0,00000;
5481;;09/08/2024;09:01:20;743,988;12,32;0,00000;
5482;;09/08/2024;09:01:21;744,171;12,32;0,00000;
5483;;09/08/2024;09:01:22;744,278;12,32;0,00000;
5484;;09/08/2024;09:01:23;743,988;12,32;0,00000;
5485;;09/08/2024;09:01:24;743,896;12,31;0,00000;
5486;;09/08/2024;09:01:25;744,278;12,32;0,00000;
5487;;09/08/2024;09:01:26;743,988;12,32;0,00000;
5488;;09/08/2024;09:01:27;744,202;12,32;0,00000;
5489;;09/08/2024;09:01:28;744,019;12,31;0,00000;
5490;;09/08/2024;09:01:29;744,141;12,31;0,00000;
5491;;09/08/2024;09:01:30;744,141;12,31;0,00000;
5492;;09/08/2024;09:01:31;743,835;12,31;0,00000;
5493;;09/08/2024;09:01:32;743,790;12,29;0,00000;
5494;;09/08/2024;09:01:33;744,125;12,31;0,00000;
5495;;09/08/2024;09:01:34;744,049;12,31;0,00000;
5496;;09/08/2024;09:01:35;744,217;12,31;0,00000;
5497;;09/08/2024;09:01:36;744,064;12,29;0,00000;
5498;;09/08/2024;09:01:37;745,331;12,29;0,00000;
5499;;09/08/2024;09:01:38;744,064;12,29;0,00000;
5500;;09/08/2024;09:01:39;744,324;12,31;0,00000;
5501;;09/08/2024;09:01:40;744,095;12,29;0,00000;
5502;;09/08/2024;09:01:41;744,247;12,29;0,00000;
5503;;09/08/2024;09:01:42;744,171;12,29;0,00000;
5504;;09/08/2024;09:01:43;744,217;12,29;0,00000;
5505;;09/08/2024;09:01:44;744,217;12,29;0,00000;
5506;;09/08/2024;09:01:45;744,141;12,29;0,00000;
5507;;09/08/2024;09:01:46;744,629;12,29;0,00000;
5508;;09/08/2024;09:01:47;744,125;12,29;0,00000;
5509;;09/08/2024;09:01:48;744,217;12,27;0,00000;
5510;;09/08/2024;09:01:49;744,171;12,27;0,00000;
5511;;09/08/2024;09:01:50;744,080;12,27;0,00000;
5512;;09/08/2024;09:01:51;744,553;12,29;0,00000;
5513;;09/08/2024;09:01:52;744,370;12,27;0,00000;
5514;;09/08/2024;09:01:53;744,171;12,27;0,00000;
5515;;09/08/2024;09:01:54;744,293;12,27;0,00000;
5516;;09/08/2024;09:01:55;744,598;12,27;0,00000;
5517;;09/08/2024;09:01:56;744,171;12,27;0,00000;
5518;;09/08/2024;09:01:57;744,247;12,27;0,00000;
5519;;09/08/2024;09:01:58;744,446;12,27;0,00000;
5520;;09/08/2024;09:01:59;744,202;12,27;0,00000;
5521;;09/08/2024;09:02:00;744,370;12,27;0,00000;
5522;;09/08/2024;09:02:01;744,446;12,27;0,00000;
5523;;09/08/2024;09:02:02;743,973;12,27;0,00000;
5524;;09/08/2024;09:02:03;744,430;12,25;0,00000;
5525;;09/08/2024;09:02:04;744,019;12,25;0,00000;
5526;;09/08/2024;09:02:05;744,232;12,25;0,00000;
5527;;09/08/2024;09:02:06;744,232;12,25;0,00000;
5528;;09/08/2024;09:02:07;744,232;12,25;0,00000;
5529;;09/08/2024;09:02:08;744,171;12,25;0,00000;
5530;;09/08/2024;09:02:09;744,247;12,23;0,00000;
5531;;09/08/2024;09:02:10;744,598;12,25;0,00000;
5532;;09/08/2024;09:02:11;744,232;12,23;0,00000;
5533;;09/08/2024;09:02:12;744,476;12,25;0,00000;
5534;;09/08/2024;09:02:13;744,324;12,25;0,00000;
5535;;09/08/2024;09:02:14;744,430;12,25;0,00000;
5536;;09/08/2024;09:02:15;744,232;12,23;0,00000;
5537;;09/08/2024;09:02:16;744,278;12,25;0,00000;
5538;;09/08/2024;09:02:17;744,354;12,25;0,00000;
5539;;09/08/2024;09:02:18;744,354;12,23;0,00000;
5540;;09/08/2024;09:02:19;744,309;12,23;0,00000;
5541;;09/08/2024;09:02:20;744,354;12,23;0,00000;
5542;;09/08/2024;09:02:21;744,430;12,23;0,00000;
5543;;09/08/2024;09:02:22;744,232;12,21;0,00000;
5544;;09/08/2024;09:02:23;744,324;12,23;0,00000;
5545;;09/08/2024;09:02:24;744,202;12,23;0,00000;
5546;;09/08/2024;09:02:25;744,400;12,23;0,00000;
5547;;09/08/2024;09:02:26;744,202;12,21;0,00000;
5548;;09/08/2024;09:02:27;744,095;12,21;0,00000;
5549;;09/08/2024;09:02:28;745,209;12,21;0,00000;
5550;;09/08/2024;09:02:29;744,430;12,21;0,00000;
5551;;09/08/2024;09:02:30;744,507;12,21;0,00000;
5552;;09/08/2024;09:02:31;744,354;12,21;0,00000;
5553;;09/08/2024;09:02:32;744,430;12,21;0,00000;
5554;;09/08/2024;09:02:33;744,354;12,20;0,00000;
5555;;09/08/2024;09:02:34;744,354;12,21;0,00000;
5556;;09/08/2024;09:02:35;744,385;12,21;0,00000;
5557;;09/08/2024;09:02:36;744,385;12,21;0,00000;
5558;;09/08/2024;09:02:37;744,309;12,20;0,00000;
5559;;09/08/2024;09:02:38;744,324;12,20;0,00000;
5560;;09/08/2024;09:02:39;744,400;12,20;0,00000;
5561;;09/08/2024;09:02:40;744,385;12,20;0,00000;
5562;;09/08/2024;09:02:41;744,385;12,20;0,00000;
5563;;09/08/2024;09:02:42;744,339;12,20;0,00000;
5564;;09/08/2024;09:02:43;744,385;12,20;0,00000;
5565;;09/08/2024;09:02:44;744,430;12,20;0,00000;
5566;;09/08/2024;09:02:45;744,385;12,18;0,00000;
5567;;09/08/2024;09:02:46;744,354;12,18;0,00000;
5568;;09/08/2024;09:02:47;744,415;12,20;0,00000;
5569;;09/08/2024;09:02:48;744,354;12,20;0,00000;
5570;;09/08/2024;09:02:49;744,354;12,18;0,00000;
5571;;09/08/2024;09:02:50;744,415;12,18;0,00000;
5572;;09/08/2024;09:02:51;744,385;12,18;0,00000;
5573;;09/08/2024;09:02:52;744,385;12,18;0,00000;
5574;;09/08/2024;09:02:53;744,385;12,18;0,00000;
5575;;09/08/2024;09:02:54;744,415;12,16;0,00000;
5576;;09/08/2024;09:02:55;744,339;12,18;0,00000;
5577;;09/08/2024;09:02:56;744,385;12,18;0,00000;
5578;;09/08/2024;09:02:57;744,385;12,18;0,00000;
5579;;09/08/2024;09:02:58;744,263;12,18;0,00000;
5580;;09/08/2024;09:02:59;744,537;12,18;0,00000;
5581;;09/08/2024;09:03:00;744,263;12,18;0,00000;
5582;;09/08/2024;09:03:01;744,263;12,16;0,00000;
5583;;09/08/2024;09:03:02;744,461;12,16;0,00000;
5584;;09/08/2024;09:03:03;744,202;12,18;0,00000;
5585;;09/08/2024;09:03:04;744,415;12,16;0,00000;
5586;;09/08/2024;09:03:05;744,736;12,16;0,00000;
5587;;09/08/2024;09:03:06;744,278;12,16;0,00000;
5588;;09/08/2024;09:03:07;744,583;12,16;0,00000;
5589;;09/08/2024;09:03:08;744,354;12,16;0,00000;
5590;;09/08/2024;09:03:09;744,339;12,18;0,00000;
5591;;09/08/2024;09:03:10;744,385;12,16;0,00000;
5592;;09/08/2024;09:03:11;744,339;12,16;0,00000;
5593;;09/08/2024;09:03:12;744,385;12,16;0,00000;
5594;;09/08/2024;09:03:13;744,430;12,14;0,00000;
5595;;09/08/2024;09:03:14;744,309;12,14;0,00000;
5596;;09/08/2024;09:03:15;744,415;12,16;0,00000;
5597;;09/08/2024;09:03:16;745,041;12,14;0,00000;
5598;;09/08/2024;09:03:17;744,415;12,14;0,00000;
5599;;09/08/2024;09:03:18;744,415;12,14;0,00000;
5600;;09/08/2024;09:03:19;744,415;12,14;0,00000;
5601;;09/08/2024;09:03:20;744,293;12,14;0,00000;
5602;;09/08/2024;09:03:21;744,385;12,14;0,00000;
5603;;09/08/2024;09:03:22;744,415;12,16;0,00000;
5604;;09/08/2024;09:03:23;744,492;12,16;0,00000;
5605;;09/08/2024;09:03:24;744,461;12,14;0,00000;
5606;;09/08/2024;09:03:25;744,461;12,14;0,00000;
5607;;09/08/2024;09:03:26;744,415;12,14;0,00000;
5608;;09/08/2024;09:03:27;744,430;12,14;0,00000;
5609;;09/08/2024;09:03:28;744,385;12,14;0,00000;
5610;;09/08/2024;09:03:29;744,461;12,13;0,00000;
5611;;09/08/2024;09:03:30;744,492;12,14;0,00000;
5612;;09/08/2024;09:03:31;744,415;12,13;0,00000;
5613;;09/08/2024;09:03:32;744,430;12,13;0,00000;
5614;;09/08/2024;09:03:33;744,156;12,13;0,00000;
5615;;09/08/2024;09:03:34;744,430;12,13;0,00000;
5616;;09/08/2024;09:03:35;744,415;12,13;0,00000;
5617;;09/08/2024;09:03:36;744,461;12,13;0,00000;
5618;;09/08/2024;09:03:37;744,461;12,13;0,00000;
5619;;09/08/2024;09:03:38;744,446;12,13;0,00000;
5620;;09/08/2024;09:03:39;744,461;12,13;0,00000;
5621;;09/08/2024;09:03:40;744,461;12,11;0,00000;
5622;;09/08/2024;09:03:41;744,492;12,13;0,00000;
5623;;09/08/2024;09:03:42;744,492;12,13;0,00000;
5624;;09/08/2024;09:03:43;744,492;12,13;0,00000;
5625;;09/08/2024;09:03:44;744,492;12,13;0,00000;
5626;;09/08/2024;09:03:45;744,492;12,13;0,00000;
5627;;09/08/2024;09:03:46;744,461;12,13;0,00000;
5628;;09/08/2024;09:03:47;744,492;12,13;0,00000;
5629;;09/08/2024;09:03:48;744,461;12,13;0,00000;
5630;;09/08/2024;09:03:49;744,461;12,13;0,00000;
5631;;09/08/2024;09:03:50;744,492;12,13;0,00000;
5632;;09/08/2024;09:03:51;744,492;12,13;0,00000;
5633;;09/08/2024;09:03:52;744,461;12,13;0,00000;
5634;;09/08/2024;09:03:53;744,522;12,13;0,00000;
5635;;09/08/2024;09:03:54;744,522;12,13;0,00000;
5636;;09/08/2024;09:03:55;744,492;12,13;0,00000;
5637;;09/08/2024;09:03:56;744,461;12,13;0,00000;
5638;;09/08/2024;09:03:57;744,461;12,13;0,00000;
5639;;09/08/2024;09:03:58;744,492;12,13;0,00000;
5640;;09/08/2024;09:03:59;744,461;12,13;0,00000;
5641;;09/08/2024;09:04:00;744,522;12,13;0,00000;
5642;;09/08/2024;09:04:01;744,492;12,13;0,00000;
5643;;09/08/2024;09:04:02;744,522;12,13;0,00000;
5644;;09/08/2024;09:04:03;744,492;12,13;0,00000;
5645;;09/08/2024;09:04:04;744,492;12,13;0,00000;
5646;;09/08/2024;09:04:05;744,461;12,13;0,00000;
5647;;09/08/2024;09:04:06;744,492;12,13;0,00000;
5648;;09/08/2024;09:04:07;744,461;12,13;0,00000;
5649;;09/08/2024;09:04:08;744,492;12,13;0,00000;
5650;;09/08/2024;09:04:09;744,492;12,13;0,00000;
5651;;09/08/2024;09:04:10;744,492;12,13;0,00000;
5652;;09/08/2024;09:04:11;744,492;12,13;0,00000;
5653;;09/08/2024;09:04:12;744,492;12,14;0,00000;
5654;;09/08/2024;09:04:13;744,492;12,14;0,00000;
5655;;09/08/2024;09:04:14;744,461;12,14;0,00000;
5656;;09/08/2024;09:04:15;744,492;12,14;0,00000;
5657;;09/08/2024;09:04:16;744,537;12,14;0,00000;
5658;;09/08/2024;09:04:17;744,507;12,14;0,00000;
5659;;09/08/2024;09:04:18;744,492;12,14;0,00000;
5660;;09/08/2024;09:04:19;744,507;12,14;0,00000;
5661;;09/08/2024;09:04:20;744,461;12,16;0,00000;
5662;;09/08/2024;09:04:21;744,507;12,14;0,00000;
5663;;09/08/2024;09:04:22;744,507;12,14;0,00000;
5664;;09/08/2024;09:04:23;744,507;12,16;0,00000;
5665;;09/08/2024;09:04:24;744,507;12,16;0,00000;
5666;;09/08/2024;09:04:25;744,461;12,16;0,00000;
5667;;09/08/2024;09:04:26;744,492;12,16;0,00000;
5668;;09/08/2024;09:04:27;744,537;12,14;0,00000;
5669;;09/08/2024;09:04:28;744,492;12,14;0,00000;
5670;;09/08/2024;09:04:29;744,537;12,16;0,00000;
5671;;09/08/2024;09:04:30;744,507;12,16;0,00000;
5672;;09/08/2024;09:04:31;744,537;12,16;0,00000;
5673;;09/08/2024;09:04:32;744,507;12,18;0,00000;
5674;;09/08/2024;09:04:33;744,507;12,16;0,00000;
5675;;09/08/2024;09:04:34;744,537;12,18;0,00000;
5676;;09/08/2024;09:04:35;744,568;12,18;0,00000;
5677;;09/08/2024;09:04:36;744,507;12,18;0,00000;
5678;;09/08/2024;09:04:37;744,507;12,18;0,00000;
5679;;09/08/2024;09:04:38;744,568;12,20;0,00000;
5680;;09/08/2024;09:04:39;744,537;12,20;0,00000;
5681;;09/08/2024;09:04:40;744,537;12,20;0,00000;
5682;;09/08/2024;09:04:41;744,537;12,20;0,00000;
5683;;09/08/2024;09:04:42;744,553;12,20;0,00000;
5684;;09/08/2024;09:04:43;744,507;12,20;0,00000;
5685;;09/08/2024;09:04:44;744,553;12,20;0,00000;
5686;;09/08/2024;09:04:45;744,476;12,21;0,00000;
5687;;09/08/2024;09:04:46;744,537;12,21;0,00000;
5688;;09/08/2024;09:04:47;744,537;12,21;0,00000;
5689;;09/08/2024;09:04:48;744,507;12,20;0,00000;
5690;;09/08/2024;09:04:49;744,507;12,21;0,00000;
5691;;09/08/2024;09:04:50;744,583;12,23;0,00000;
5692;;09/08/2024;09:04:51;744,537;12,23;0,00000;
5693;;09/08/2024;09:04:52;744,476;12,23;0,00000;
5694;;09/08/2024;09:04:53;744,537;12,23;0,00000;
5695;;09/08/2024;09:04:54;744,507;12,23;0,00000;
5696;;09/08/2024;09:04:55;744,354;12,23;0,00000;
5697;;09/08/2024;09:04:56;744,476;12,25;0,00000;
5698;;09/08/2024;09:04:57;744,354;12,25;0,00000;
5699;;09/08/2024;09:04:58;744,461;12,25;0,00000;
5700;;09/08/2024;09:04:59;744,537;12,25;0,00000;
5701;;09/08/2024;09:05:00;744,522;12,25;0,00000;
5702;;09/08/2024;09:05:01;744,507;12,27;0,00000;
5703;;09/08/2024;09:05:02;744,507;12,27;0,00000;
5704;;09/08/2024;09:05:03;744,522;12,27;0,00000;
5705;;09/08/2024;09:05:04;744,553;12,29;0,00000;
5706;;09/08/2024;09:05:05;744,507;12,27;0,00000;
5707;;09/08/2024;09:05:06;744,476;12,29;0,00000;
5708;;09/08/2024;09:05:07;743,973;12,29;0,00000;
5709;;09/08/2024;09:05:08;744,125;12,29;0,00000;
5710;;09/08/2024;09:05:09;744,171;12,31;0,00000;
5711;;09/08/2024;09:05:10;744,202;12,31;0,00000;
5712;;09/08/2024;09:05:11;744,721;12,31;0,00000;
5713;;09/08/2024;09:05:12;744,721;12,31;0,00000;
5714;;09/08/2024;09:05:13;744,476;12,32;0,00000;
5715;;09/08/2024;09:05:14;743,134;12,33;0,00000;
5716;;09/08/2024;09:05:15;744,492;12,34;0,00000;
